place_id,name,address,latitude,longitude,phone,website,rating,reviews_count,google_maps_url,business_status,types
ChIJ0cy_jcGhxkcR-iW2JANOU4U,In Staat Zijn - Fysiotherapie & Alignment Coaching,"Nieuwe Heilaarstraat 39, 4813 BE Breda",51.5779135,4.7353784,06 17177720,http://www.instaatzijn.nl/,5,3,https://maps.google.com/?cid=9607108205519185402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ3xNJCfGfxkcRZrbDHoVtUv4,Bousema & van Kuijk Fysiotherapie Breda,"Stadionstraat 15-C, 4815 NC Breda",51.59504,4.7516774999999996,076 514 6689,https://www.bousemavankuijk.nl/,5,2,https://maps.google.com/?cid=18325830252238190182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJMYklXdKhxkcRObj7cwhIX5E,Praktijk voor Fysiotherapie Rosemary van Heesewijk,"Laan van Mecklenburg 21, 4818 GD Breda",51.5769192,4.7869741999999995,076 520 5194,http://www.bekkenfysiotherapie-breda.nl/,,,https://maps.google.com/?cid=10475170459429877817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJyfbQpPOfxkcRrRkNLoMiisA,Medifit Fysiotherapie Breda Zoete Inval,"Zoete Inval 29, 4815 HK Breda",51.594308999999996,4.7561183,076 514 9050,https://medifitfysiotherapie.nl/locaties/fysiotherapie-breda/zoete-inval/?utm_source=google&utm_medium=organic&utm_campaign=my_business,5,31,https://maps.google.com/?cid=13873939548876904877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJh-nb3t6hxkcRvuyJAPhPJQk,Medifit Fysiotherapie Breda Pellikaan,"Bijster 30, 4817 HX Breda",51.582437399999996,4.8045795,076 720 0954,https://medifitfysiotherapie.nl/locaties/fysiotherapie-breda/locatie-pellikaan-breda/?utm_source=google&utm_medium=organic&utm_campaign=my_business,4.9,48,https://maps.google.com/?cid=659020847059168446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJ3TzN6VifxkcR5KeuTLvnCwA,Fysiotherapie Heusdenhout | Breda,"Wilderen 2, 4817 VG Breda",51.586515899999995,4.8185991,076 587 3300,https://fysiotherapieheusdenhout.nl/,4.6,23,https://maps.google.com/?cid=3351016375232484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|service|doctor|health|point_of_interest|establishment
ChIJw8nRY5ufxkcRlL9gMkXH4a8,Fysio Breda,"Mathenessestraat 43, 4834 EA Breda",51.573465899999995,4.8009403,076 700 2168,http://fysio-breda.org/,5,1,https://maps.google.com/?cid=12673629926409158548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJaTPPeo46cEERSi33dJjpiGo,Doornbos Fysio Groep Breda,"Abdijstraat 26, 4816 JL Breda",51.5986148,4.7954539,076 572 0057,https://doornbosfysio.nl/?utm_source=Google+My+Business&utm_medium=Website+Traffic&utm_campaign=GMB_Traffic,4,10,https://maps.google.com/?cid=7676642405859667274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJa7snmMShxkcRpfS48AhEcPc,Fysius | Fysiotherapie in Breda voor rug- en nekklachten,"Mathenessestraat 43, 4834 EA Breda",51.5734144,4.8008839,088 002 1700,https://www.fysius.nl/praktijken/breda/,3.8,4,https://maps.google.com/?cid=17829825729948873893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJSyZ8ZMKhxkcRM3JBb4QD7Ao,PLUK ! fysiotherapie,"Rijnauwenstraat 1, 4834 LK Breda",51.5715655,4.8067063,06 24190640,http://fysiotherapie-breda-pluk.nl/,5,3,https://maps.google.com/?cid=787007902220120627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJS-mWUHWhxkcR9tUToaO1tvc,Fysic Fysiotherapie & Training locatie Princenhage,"Ettensebaan 17A, 4812 XA Breda",51.5819358,4.7443518,076 515 0777,http://www.fysicfysiotherapie.nl/,,,https://maps.google.com/?cid=17849653887516268022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ55DHJmGfxkcRYJ2MvXvJCrA,Fysioteam Breda,"Heusdenhoutsestraat 18, 4817 WC Breda",51.5894931,4.8074378,076 581 2914,http://www.fysioteambreda.nl/,4.7,15,https://maps.google.com/?cid=12685172833740692832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJYbKFfF6fxkcRLm05GW9_FOo,Fysiotherapie Breda Oost,"Heerbaan 246, Heerbaan 246A, 4817 NL Breda",51.593127499999994,4.8235164,076 571 0034,http://www.fysiotherapiebredaoost.nl/,5,27,https://maps.google.com/?cid=16867246619550641454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJaY-6QbWhxkcR-r0LkJoXmK8,Helix Fysiotherapie,"Thoornseweg 1, 4854 EH Bavel",51.5720901,4.8195378,0161 745 004,https://www.helixfysiotherapie.com/,4.8,24,https://maps.google.com/?cid=12652889105706499578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJscEDZn-fxkcRN0lg873VoEQ,Fysic Fysiotherapie & Training Chasseveld (Centrum),"Chasséveld 15 A, 4811 DH Breda",51.5895805,4.7851742999999995,076 515 0777,http://www.fysicfysiotherapie.nl/,,,https://maps.google.com/?cid=4945187402661513527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJ65667rehxkcRtWCP0xlMHwI,Fysiotherapie Irma van der Poel,"Jacqueline de Grezlaan 23, 4835 GS Breda",51.563764000000006,4.7924777,076 564 0661,,5,1,https://maps.google.com/?cid=152924586161168565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJj5726RygxkcReUsETio4Uso,Fysiotherapie Kavelaars cs,"Zandoogjes 15, 4814 ND Breda",51.5838633,4.744063700000001,06 41291015,https://www.fysiokavelaars.nl/,4.5,2,https://maps.google.com/?cid=14578776698100403065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJj4-jmKChxkcRlxGLIAAucM8,Ragas & Sip Fysiotherapie Breda,"Stadionstraat 13, 4815 NC Breda",51.594460899999994,4.7509784,076 514 5418,http://www.fysioragas-sip.com/,5,8,https://maps.google.com/?cid=14947497741323538839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJGQOnKHefxkcRLDe5yxu6E74,Doornbos Fysio Groep,"Brabantplein 36, 4817 LR Breda",51.590635299999995,4.7979897,076 572 0057,http://doornbosfysio.nl/,4,8,https://maps.google.com/?cid=13696495520308606764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJfWZkq8uhxkcR6JYuTck_f1M,Kinderfysio van Campen,"Ginnekenweg 341, 4835 ND Breda",51.567723,4.7850383999999995,076 850 2509,http://www.kinderfysiovancampen.nl/,5,3,https://maps.google.com/?cid=6016597761006147304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJm5HroqGfxkcRlNnM3v0p2kg,ReBalance Fysiotherapie,"Brasschaatstraat 71, 4826 PL Breda",51.6093919,4.7838045,076 303 3981,http://rebalancefysio.nl/,5,30,https://maps.google.com/?cid=5249554485995166100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJRUf2HZCfxkcRXBQXQcUSDLI,Fysiotherapie on Demand,"Van Voorst tot Voorststraat 14, 4815 GP Breda",51.597146099999996,4.7723735,06 38129756,,5,2,https://maps.google.com/?cid=12829650076881589340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJVa2FY-6fxkcRJno5bULqUTA,Fysic Fysiotherapie & Training locatie Tramsingel (in SportCity),"Tramsingel 48, 4814 DB Breda",51.5908198,4.7650787,076 515 0777,http://www.fysicfysiotherapie.nl/,,,https://maps.google.com/?cid=3481821557955328550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJR88NPV2hxkcRKk79RySm6r0,Van der Pas fysiotherapie,"Strijbeekseweg 11A, 4851 SK Ulvenhout",51.540621099999996,4.7944811,06 38193129,http://www.vanderpasfysiotherapie.nl/,5,1,https://maps.google.com/?cid=13684933092475489834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJrV10CwahxkcRrrYnFCkG7co,Fysiotherapie en acupunctuur PMCBreda,"Erasmusplein 4, 4834 AL Breda",51.5750883,4.7958165,076 561 1573,,,,https://maps.google.com/?cid=14622350338643441326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJIbqC1_WfxkcROCVcMdKu43k,Doornbosfysio Tuinzigt - Westerpark,"Jasmijnstraat 19, 4814 KJ Breda",51.589385899999996,4.7530279,076 572 0057,http://www.doornbosfysio.nl/,,,https://maps.google.com/?cid=8783055916097086776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJbRaOHfGhxkcRAx2lWg0VVLo,Topfysiotherapie Bavel,"Tolakker 3, 4854 NV Bavel",51.5712179,4.8250425,0161 431 998,http://www.topfysiotherapiebavel.nl/,4.3,6,https://maps.google.com/?cid=13426379536197819651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJr6bchXSfxkcRVHRphZUPWIM,Fysiotherapie Joost,"Spinveld 66a1, 4815 HT Breda",51.5982318,4.7556366,,https://www.fysiotherapiejoost.nl/,5,3,https://maps.google.com/?cid=9464331751781921876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJzfVEs0ihxkcRO_GcqlWxob4,fysiotherapie en acupunctuur Blauwekei,"erasmusplein 4, 4834 AM Breda",51.5764858,4.7981281,076 561 1573,http://www.paramedic.nl/,,,https://maps.google.com/?cid=13736455319949472059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ3TzN6VifxkcRyOevHzZep7M,Paramedisch Centrum Heusdenhout,"Wilderen 2, 4817 VG Breda",51.586521399999995,4.8185934,076 587 3300,https://pmc-heusdenhout.nl/,5,4,https://maps.google.com/?cid=12945419240452646856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|service|establishment
ChIJQxPefIChxkcR3XUlZHvtqD8,Fysio Siga,"Tramsingel 48, 4814 AC Breda",51.5908909,4.764528900000001,06 31218150,,5,6,https://maps.google.com/?cid=4587177334693787101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJA2AA72yhxkcR4hqXqIySCgE,Holistisch Fysiotherapeut & ReAttach Affect Coach - Veerle Teppema,"Zaanmarkstraat 12, 4811 RL Breda",51.579524,4.771481,06 48476898,https://fysioveerleteppema.nl/,4.9,19,https://maps.google.com/?cid=75033476626586338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJP7ssOM2hxkcRkeZiTN_q59g,De Heelmeester Fysio,"Ginnekenweg 163, 4835 NA Breda",51.5732828,4.7835126,076 514 2715,https://www.deheelmeesterfysio.nl/,4.9,49,https://maps.google.com/?cid=15629719276592752273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|fitness_center|gym|medical_clinic|sports_activity_location|health|point_of_interest|service|establishment
ChIJcyfk9F-hxkcRDHoOHu9u3xc,Fysioplus Middelhoff Breda,"Tweede Muntstraat 6, 4818 GG Breda",51.576738,4.785194,06 45755206,http://www.fysioplusbreda.nl/,5,8,https://maps.google.com/?cid=1720215555959323148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJy8N4ozKhxkcR1qP85aJNIzk,Rug Expertise Centrum Breda - Romeijn fysio & training,"Badstraat 2, 4811 RM Breda",51.5799233,4.7717767,076 205 5295,https://www.rugexpertisecentrum.nl/rug-expertise-centrum-breda/,4.6,17,https://maps.google.com/?cid=4117219846385345494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJO7RqdjCgxkcREKf9O9k1S4Q,TopzorgGroep Breda Graaf Hendrik III Laan,"Graaf Hendrik III Laan 123, 4819 CD Breda",51.574426499999994,4.769724,088 045 0001,https://www.topzorggroep.nl/vestigingen/breda-graaf-hendrik-iii-laan/,,,https://maps.google.com/?cid=9532772243390441232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,health|point_of_interest|service|establishment
ChIJ4eaxcjegxkcRW3U_ctXQzvw,Vitasports Breda,"Ruitersboslaan 44, 4837 CK Breda",51.5688382,4.7702471,076 887 4131,http://www.vitasports.nl/,3,2,https://maps.google.com/?cid=18216727157923607899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJT62T13yfxkcRaP7GWL0i4xo,MAX Fysio,"Spinveld 66a, 4815 HT Breda",51.598582099999994,4.7557202,06 38027036,https://maxgymfysio.nl/,5,74,https://maps.google.com/?cid=1937430461333044840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJOUJgqlwfxEcRJUViDdzzIMU,SocialFysio,"Grauwe Polder 46, 4876 NB Etten-Leur",51.5630342,4.6269919,06 23199049,https://www.socialfysio.nl/,4.8,44,https://maps.google.com/?cid=14204621351169443109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJu3R30eAfxEcRLpQP1HK2C84,VAN GOOL FYSIOTHERAPIE,"Binnenhof 13, 4871 BR Etten-Leur",51.579868,4.637379999999999,06 15643217,https://www.vangoolfysiotherapie.nl/,4.8,86,https://maps.google.com/?cid=14847161200857289774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJ-3pIkLShxkcRoHYEtBIrdQg,Scoliose Centrum Breda (Cesartherapie Breda),"Oosterstraat 104, 4812 VD Breda",51.579773700000004,4.7563568,076 520 6097,http://www.cesartherapiebreda.nl/,5,1,https://maps.google.com/?cid=609440683908167328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJa7y8a8mhxkcRRv4ZfkTPYNk,Monné Zorg & Beweging - Ginneken,"Burgemeester Middelaerlaan 1, 4835 EK Breda",51.5685317,4.7893305,076 303 1410,https://www.monne-zorgenbeweging.nl/fitness/,4.5,10,https://maps.google.com/?cid=15663747397074943558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,sports_school|physiotherapist|medical_clinic|health|point_of_interest|service|establishment
ChIJx_T_gbB-MkoRidnRw4ho30U,Tom | Personal Trainer,"Marijke Meustraat 44, 4818 LV Breda",51.57351140000001,4.7788802,06 55563421,http://www.fiteffect.nl/,4.9,36,https://maps.google.com/?cid=5034857845033654665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|service|establishment
ChIJw8nRY5ufxkcRwraZjzh5Dxw,Monné Zorg & Beweging - Belcrum,"Industriekade 10, 4815 HD Breda",51.598489199999996,4.7701037,076 581 0491,https://monne-zorgenbeweging.nl/,4.5,24,https://maps.google.com/?cid=2021968041546987202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,fitness_center|physiotherapist|gym|sports_school|sports_club|association_or_organization|medical_clinic|sports_activity_location|health|point_of_interest|service|establishment
ChIJ2_Z7bKKhxkcRKMVvxhjDDZ4,Fysiotherapiepraktijk Lombarts,"Bosrand 8, 4851 BA Ulvenhout",51.5499921,4.8029774,06 28887546,http://fysiotherapielombarts.nl/,,,https://maps.google.com/?cid=11388973543865697576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJ57TqFdGhxkcR-iOFOht8P2M,Mama & Co,"Vogelenzanglaan 3, 4835 EL Breda",51.5693887,4.7914718,06 24753250,http://www.mamaenco.nl/,5,35,https://maps.google.com/?cid=7151571189675402234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|service|establishment
ChIJuaUGFBkgxEcRCiWxpuFFK6I,Boot Paramedisch Centrum,"Groenstraat 74, 4841 BE Prinsenbeek",51.595908599999994,4.7132235,076 541 5482,http://www.bootparamedischcentrum.nl/,4.8,19,https://maps.google.com/?cid=11685510493609469194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|massage|medical_clinic|health|point_of_interest|service|establishment
ChIJWxdUS3WhxkcR8EAt0q7zXpI,Hoofdpijn Centrum Nederland,"Oude Vest 3B, 4811 HR Breda",51.586661,4.778229,088 456 9898,http://www.hoofdpijncentrumnederland.nl/,4.3,3,https://maps.google.com/?cid=10547135309524320496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJ7xz9IaCfxkcRH_RNfwMCyXY,Melius Pijnzorg Breda-Centrum,"Nijverheidssingel 89 - 91, 4811 VC Breda",51.5917495,4.7701842999999995,085 016 1636,https://www.meliuspijnzorg.nl/,4.4,5,https://maps.google.com/?cid=8559374780838310943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJK48lXdKhxkcR31GzMZ4WXAA,Bekkenfysiotherapie Breda,"Laan van Mecklenburg 21, 4818 GD Breda",51.576919,4.7869741,076 520 5194,http://www.bekkenfysiotherapie-breda.nl/welcome/page/CONTACT,5,1,https://maps.google.com/?cid=25920566551859679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJjRWD74zvxkcRwwx2Xo2USus,Van vught fysiotherapie,"Veemarktweg 4, Europalaan 30, 5223 AA 's-Hertogenbosch",51.6965236,5.297111999999999,06 46888034,http://www.vanvughtfysiotherapie.nl/,4.9,110,https://maps.google.com/?cid=16954527082085747907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJNbGShFvuxkcR45JNYrnRhqI,Beenhakkers Fysiotherapie,"Antoon der Kinderenlaan 7, Ophoviuslaan 71, 5212 AA 's-Hertogenbosch",51.6979311,5.3061815,073 613 5318,http://www.beenhakkersfysio.nl/,4.8,8,https://maps.google.com/?cid=11711278475171959523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJLcjgRFjuxkcRdwL-1WYX4Tk,Fysio 4 Den Bosch,"Van Berckelstraat 32, 5211 PH 's-Hertogenbosch",51.692116999999996,5.308611,073 614 0505,http://www.fysio4denbosch.nl/?utm_source=GoogleMijnBedrijf&utm_medium=organic&utm_campaign=Website,4.7,41,https://maps.google.com/?cid=4170640460366086775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ-6VOBGDuxkcR3tJ_c4U5G_o,"Fysiotherapie ""Centrum""","Havenstraat 15, 5211 WC 's-Hertogenbosch",51.691261,5.297187999999999,073 614 6286,http://www.fysiotherapiecentrumdenbosch.nl/,4,4,https://maps.google.com/?cid=18022061579184362206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJseLKsRvvxkcRv84O9drFT5o,Fysiotherapie van Linden,"Pastoor de Kroonstraat 12, 5211 SP 's-Hertogenbosch",51.691073300000006,5.3034197,06 82605138,https://fysiotherapievanlinden.nl/,,,https://maps.google.com/?cid=11119323549205974719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJRQ8H8kXuxkcRrbqMroOkWvM,Fysiotherapie Smits,"Rompertsebaan 54, 5231 GT 's-Hertogenbosch",51.710175799999995,5.3118931,073 234 0444,http://www.fysiotherapiesmits.nl/,4.8,63,https://maps.google.com/?cid=17535508984596576941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ92RtalruxkcR7OVOTqJyGqA,Fysio- en Manuele Therapie Deman & Van Grinsven,"Ophoviuslaan 71, 5212 AL 's-Hertogenbosch",51.6970532,5.310314399999999,073 613 4596,http://www.fysiotherapiedemanvangrinsven.nl,5,1,https://maps.google.com/?cid=11536659436887008748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJswKhlZzvxkcRm2ZrlP0CwQU,YorBody Fysiotherapie Den Bosch,"Oude Vlijmenseweg 186, 5223 GT 's-Hertogenbosch",51.695651299999994,5.2857293,073 203 2655,https://yorbodyfysiotherapie.nl/praktijk/den-bosch-boschveld/,4.9,82,https://maps.google.com/?cid=414615928834844315&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|massage|medical_clinic|service|health|point_of_interest|establishment
ChIJz7bhxI_vxkcRiinRE5uZLCc,Bruyst Den Bosch Centrum | fysiotherapie en beweging,"Havenstraat 15, 5211 WC 's-Hertogenbosch",51.691273,5.2971873,073 614 6286,http://www.bruyst.nl/den-bosch/,,,https://maps.google.com/?cid=2822799957785913738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|consultant|service|health|point_of_interest|establishment
ChIJ-6VOBGDuxkcRQcG8aikGIUk,Fysiotherapie-AM,"Havenstraat 15, 5211 WC 's-Hertogenbosch",51.691273,5.2971873,,,,,https://maps.google.com/?cid=5269499813954371905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,doctor|health|point_of_interest|establishment
